url,no of dots,presence of hyphen,len of url,presence of at,presence of double slash,no of subdir,no of subdomain,len of domain,no of queries,is IP,presence of Suspicious_TLD,presence of suspicious domain,label
newsteez.com,0,0,12,0,0,0,0,0,0,0,0,0,0
choicestore.com,0,0,15,0,0,0,0,0,0,0,0,0,0
uitm.edu.my,0,0,11,0,0,0,0,0,0,0,0,0,0
jagonews24.com,0,0,14,0,0,0,0,0,0,0,0,0,0
legacy.com,0,0,10,0,0,0,0,0,0,0,0,0,0
shein.in,0,0,8,0,0,0,0,0,0,0,0,0,0
ngacn.cc,0,0,8,0,0,0,0,0,0,0,0,0,0
gm.com,0,0,6,0,0,0,0,0,0,0,0,0,0
quantrimang.com,0,0,15,0,0,0,0,0,0,0,0,0,0
areavip.com.br,0,0,14,0,0,0,0,0,0,0,0,0,0
dnaindia.com,0,0,12,0,0,0,0,0,0,0,0,0,0
atyss.barginginfrance.net/aseerteert/ootoorezav/olaweersyb/files/,0,0,65,0,0,5,1,0,0,0,0,0,1
uptobox.com,0,0,11,0,0,0,0,0,0,0,0,0,0
zaobao.com,0,0,10,0,0,0,0,0,0,0,0,0,0
nvshq.org,0,0,9,0,0,0,0,0,0,0,0,0,0
extra.com.br,0,0,12,0,0,0,0,0,0,0,0,0,0
allbest.ru,0,0,10,0,0,0,0,0,0,0,0,0,0
digitaltrends.com,0,0,17,0,0,0,0,0,0,0,0,0,0
khtahmar.com,0,0,12,0,0,0,0,0,0,0,0,0,0
experian.com,0,0,12,0,0,0,0,0,0,0,0,0,0
jcb.co.jp,0,0,9,0,0,0,0,0,0,0,0,0,0
elmira.es,0,0,9,0,0,0,0,0,0,0,0,0,0
adafruit.com,0,0,12,0,0,0,0,0,0,0,0,0,0
bci.ao,0,0,6,0,0,0,0,0,0,0,0,0,0
toxicwap.com,0,0,12,0,0,0,0,0,0,0,0,0,0
helesouurusa.cjb.com/land/video.php?l=4:52&id=1&n=my_loli2&a=mike&path=./tmb/my_loli2/31.jpg&rat=./img/rating5.jpg&v=61545,0,0,122,0,0,2,1,0,86,0,0,0,1
pride-u-bike.com/2007/06/23/s-tolkacha/,0,0,39,0,0,5,0,0,0,0,0,0,1
research.net,0,0,12,0,0,0,0,0,0,0,0,0,0
cope.it/templates/webstat/finanzgruppe_volksbanken_ne/index,0,0,59,0,0,4,0,0,0,0,0,0,1
mosoah.com,0,0,10,0,0,0,0,0,0,0,0,0,0
deref-web-02.de,0,0,15,0,0,0,0,0,0,0,0,0,0
marmiton.org,0,0,12,0,0,0,0,0,0,0,0,0,0
geekbang.org,0,0,12,0,0,0,0,0,0,0,0,0,0
staples.ca,0,0,10,0,0,0,0,0,0,0,0,0,0
namecheap.com,0,0,13,0,0,0,0,0,0,0,0,0,0
rt.ru,0,0,5,0,0,0,0,0,0,0,0,0,0
cibercuba.com,0,0,13,0,0,0,0,0,0,0,0,0,0
jma.go.jp,0,0,9,0,0,0,0,0,0,0,0,0,0
directxex.com/uploads/90200102.neusteBotLoader.exe,0,0,50,0,0,2,0,0,0,0,0,0,1
infoseek.co.jp,0,0,14,0,0,0,0,0,0,0,0,0,0
radiopaedia.org,0,0,15,0,0,0,0,0,0,0,0,0,0
shaadi.com,0,0,10,0,0,0,0,0,0,0,0,0,0
yasour.org,0,0,10,0,0,0,0,0,0,0,0,0,0
stacksocial.com,0,0,15,0,0,0,0,0,0,0,0,0,0
cern.ch,0,0,7,0,0,0,0,0,0,0,0,0,0
xtec.cat,0,0,8,0,0,0,0,0,0,0,0,0,0
3bmeteo.com,0,0,11,0,0,0,0,0,0,0,0,0,0
f.gj555.net/download/setups95191.exe,0,0,36,0,0,2,1,0,0,0,0,0,1
embibe.com,0,0,10,0,0,0,0,0,0,0,0,0,0
grendizer.biz/fattura/fattura05032014.zip?dzmooxysgf3yt6ju2ehhm,0,0,63,0,0,2,0,0,21,0,0,0,1
rusuka.net,0,0,10,0,0,0,0,0,0,0,0,0,0
slimxxxtubecty.ddns.name/2013/girl-fucked-by-dog.avi.exe,0,0,56,0,0,2,1,0,0,0,0,0,1
clicktripz.com,0,0,14,0,0,0,0,0,0,0,0,0,0
writingassociates.com/img/lks.exe,0,0,33,0,0,2,0,0,0,0,0,0,1
deleondeos.com/img/script.php?tup2.jpg,0,0,38,0,0,2,0,0,8,0,0,0,1
stylemixthemes.com,0,0,18,0,0,0,0,0,0,0,0,0,0
6parknews.com,0,0,13,0,0,0,0,0,0,0,0,0,0
1movies.is,0,0,10,0,0,0,0,0,0,0,0,0,0
eligasht.com,0,0,12,0,0,0,0,0,0,0,0,0,0
dongphim.net,0,0,12,0,0,0,0,0,0,0,0,0,0
openpirate.org,0,0,14,0,0,0,0,0,0,0,0,0,0
mahindrainsurance.com/Download_Doc/Risposta_Info_1103.zip?cinziofarinelli@libero.it_7pzc6tde,0,0,92,0,0,2,0,0,34,0,0,0,1
mybroadband.co.za,0,0,17,0,0,0,0,0,0,0,0,0,0
drdinl.com,0,0,10,0,0,0,0,0,0,0,0,0,0
goal.com,0,0,8,0,0,0,0,0,0,0,0,0,0
myvideo.ge,0,0,10,0,0,0,0,0,0,0,0,0,0
listindiario.com,0,0,16,0,0,0,0,0,0,0,0,0,0
adguard.com,0,0,11,0,0,0,0,0,0,0,0,0,0
luggagepreview.com//topic/able_disturb_planning.php,0,0,51,0,1,3,0,0,0,0,0,0,1
stunninglover.com,0,0,17,0,0,0,0,0,0,0,0,0,0
lifetouch.com,0,0,13,0,0,0,0,0,0,0,0,0,0
www.ostsee-schnack.de/,0,0,22,0,0,1,1,0,0,0,0,0,1
techlandia.com,0,0,14,0,0,0,0,0,0,0,0,0,0
2amsports.com/HSBC-BANK_STORAGE.DATA/secure-payment-document.html,0,0,65,0,0,2,0,0,0,0,0,0,1
google.com.ar,0,0,13,0,0,0,0,0,0,0,0,0,0
nacion.com,0,0,10,0,0,0,0,0,0,0,0,0,0
elpais.com,0,0,10,0,0,0,0,0,0,0,0,0,0
sworld.co.uk,0,0,12,0,0,0,0,0,0,0,0,0,0
pogruz.wanyizhao.net/ceqxwu3.html,0,0,33,0,0,1,1,0,0,0,0,0,1
tubitv.com,0,0,10,0,0,0,0,0,0,0,0,0,0
notify-monad.com,0,0,16,0,0,0,0,0,0,0,0,0,0
mozextensionflashupdt.online,0,0,28,0,0,0,0,0,0,0,0,0,0
journaldev.com,0,0,14,0,0,0,0,0,0,0,0,0,0
mahindrainsurance.com/Download_Risposta/Mail_Info_11032014.zip,0,0,62,0,0,2,0,0,0,0,0,0,1
lifeimpressions.net,0,0,19,0,0,0,0,0,0,0,0,0,0
markt.de,0,0,8,0,0,0,0,0,0,0,0,0,0
eztravel.com.tw,0,0,15,0,0,0,0,0,0,0,0,0,0
csmail.iggcn.com/temp/service_mail/attachments/2014/03/11/2014031105343091111.zip,0,0,81,0,0,7,1,0,0,0,0,0,1
xandr.com,0,0,9,0,0,0,0,0,0,0,0,0,0
wbpds.gov.in,0,0,12,0,0,0,0,0,0,0,0,0,0
9978.cn,0,0,7,0,0,0,0,0,0,0,0,0,0
obrazovaka.ru,0,0,13,0,0,0,0,0,0,0,0,0,0
iso.org,0,0,7,0,0,0,0,0,0,0,0,0,0
dl.downf468.com/n/3.0.26.2/11975718/ultrasurf+13.03.exe,0,0,55,0,0,4,1,0,0,0,0,0,1
wyndhamhotels.com,0,0,17,0,0,0,0,0,0,0,0,0,0
saskatchewan.ca,0,0,15,0,0,0,0,0,0,0,0,0,0
grendizer.biz/statistiche/fattura05032014.zip,0,0,45,0,0,2,0,0,0,0,0,0,1
groupme.com,0,0,11,0,0,0,0,0,0,0,0,0,0
gulf-industrial.com/images/2103USa.qta,0,0,38,0,0,2,0,0,0,0,0,0,1
safewarns.com,0,0,13,0,0,0,0,0,0,0,0,0,0
mckinsey.com,0,0,12,0,0,0,0,0,0,0,0,0,0
images.topguncustomz.com/inddex.html,0,0,36,0,0,1,1,0,0,0,0,0,1
diziyo7.net,0,0,11,0,0,0,0,0,0,0,0,0,0
google.com.br,0,0,13,0,0,0,0,0,0,0,0,0,0
al-akhbar.com,0,0,13,0,0,0,0,0,0,0,0,0,0
rosegal.com,0,0,11,0,0,0,0,0,0,0,0,0,0
christian-dogma.com,0,0,19,0,0,0,0,0,0,0,0,0,0
stripchat.com,0,0,13,0,0,0,0,0,0,0,0,0,0
jetstar.com,0,0,11,0,0,0,0,0,0,0,0,0,0
refugiodigital.com,0,0,18,0,0,0,0,0,0,0,0,0,0
goo.gl,0,0,6,0,0,0,0,0,0,0,0,0,0
undp.org,0,0,8,0,0,0,0,0,0,0,0,0,0
dnp-cdms.jp,0,0,11,0,0,0,0,0,0,0,0,0,0
ipl.hk,0,0,6,0,0,0,0,0,0,0,0,0,1
alura.com.br,0,0,12,0,0,0,0,0,0,0,0,0,0
jobsdb.com,0,0,10,0,0,0,0,0,0,0,0,0,0
mathsisfun.com,0,0,14,0,0,0,0,0,0,0,0,0,0
edarabia.com,0,0,12,0,0,0,0,0,0,0,0,0,0
findagrave.com,0,0,14,0,0,0,0,0,0,0,0,0,0
food.com,0,0,8,0,0,0,0,0,0,0,0,0,0
zju.edu.cn,0,0,10,0,0,0,0,0,0,0,0,0,0
xiaomi.cn,0,0,9,0,0,0,0,0,0,0,0,0,0
seino.co.jp,0,0,11,0,0,0,0,0,0,0,0,0,0
indeed.com.pe,0,0,13,0,0,0,0,0,0,0,0,0,0
pagesix.com,0,0,11,0,0,0,0,0,0,0,0,0,0
tatschke.net/hbc.exe,0,0,20,0,0,1,0,0,0,0,0,0,1
lww.com,0,0,7,0,0,0,0,0,0,0,0,0,0
noaa.gov,0,0,8,0,0,0,0,0,0,0,0,0,0
doverstreetmarket.com,0,0,21,0,0,0,0,0,0,0,0,0,0
locopelis.com,0,0,13,0,0,0,0,0,0,0,0,0,0
inpost.pl,0,0,9,0,0,0,0,0,0,0,0,0,0
pinterest.ch,0,0,12,0,0,0,0,0,0,0,0,0,0
lostfilm.tv,0,0,11,0,0,0,0,0,0,0,0,0,0
uchitelya.com,0,0,13,0,0,0,0,0,0,0,0,0,0
healthcare.gov,0,0,14,0,0,0,0,0,0,0,0,0,0
rev.com,0,0,7,0,0,0,0,0,0,0,0,0,0
got001.com,0,0,10,0,0,0,0,0,0,0,0,0,0
medcom.id,0,0,9,0,0,0,0,0,0,0,0,0,0
russian7.ru,0,0,11,0,0,0,0,0,0,0,0,0,0
sonobi.com,0,0,10,0,0,0,0,0,0,0,0,0,0
tenki.jp,0,0,8,0,0,0,0,0,0,0,0,0,0
bet-at-home.com,0,0,15,0,0,0,0,0,0,0,0,0,0
autoscout24.de,0,0,14,0,0,0,0,0,0,0,0,0,0
ontraport.com,0,0,13,0,0,0,0,0,0,0,0,0,0
pingidentity.com,0,0,16,0,0,0,0,0,0,0,0,0,0
open.ac.uk,0,0,10,0,0,0,0,0,0,0,0,0,0
signnow.com,0,0,11,0,0,0,0,0,0,0,0,0,0
epirusonline.gr,0,0,15,0,0,0,0,0,0,0,0,0,0
safeway.com,0,0,11,0,0,0,0,0,0,0,0,0,0
elwatannews.com,0,0,15,0,0,0,0,0,0,0,0,0,0
faberlic.com,0,0,12,0,0,0,0,0,0,0,0,0,0
vklass.se,0,0,9,0,0,0,0,0,0,0,0,0,0
definicion.de,0,0,13,0,0,0,0,0,0,0,0,0,0
informationvine.com,0,0,19,0,0,0,0,0,0,0,0,0,0
bt.gob.ve,0,0,9,0,0,0,0,0,0,0,0,0,0
ooopic.com,0,0,10,0,0,0,0,0,0,0,0,0,0
postermywall.com,0,0,16,0,0,0,0,0,0,0,0,0,0
aminev.com/HSBC-STORAGE_DATA/secure_document.html,0,0,49,0,0,2,0,0,0,0,0,0,1
depop.com,0,0,9,0,0,0,0,0,0,0,0,0,0
hoff.ru,0,0,7,0,0,0,0,0,0,0,0,0,0
centos.org,0,0,10,0,0,0,0,0,0,0,0,0,0
money.it,0,0,8,0,0,0,0,0,0,0,0,0,0
kbbi.web.id,0,0,11,0,0,0,0,0,0,0,0,0,0
yupoo.com,0,0,9,0,0,0,0,0,0,0,0,0,0
www.two-of-us.at/images/digitalcoinminer.exe,0,0,44,0,0,2,1,0,0,0,0,0,1
defimedia.info,0,0,14,0,0,0,0,0,0,0,0,0,0
tube8vidsxpp.dnset.com/2013/girl-fucked-by-dog.avi.exe,0,0,54,0,0,2,1,0,0,0,0,0,1
services.gc.ca,0,0,14,0,0,0,0,0,0,0,0,0,0
official-kmspico.com,0,0,20,0,0,0,0,0,0,0,0,0,0
shareasale-analytics.com,0,0,24,0,0,0,0,0,0,0,0,0,0
noticias.uol.com.br,0,0,19,0,0,0,1,0,0,0,0,0,0
lifehacker.jp,0,0,13,0,0,0,0,0,0,0,0,0,0
sciencing.com,0,0,13,0,0,0,0,0,0,0,0,0,0
t-online.de,0,0,11,0,0,0,0,0,0,0,0,0,0
computrabajo.com,0,0,16,0,0,0,0,0,0,0,0,0,0
askul.co.jp,0,0,11,0,0,0,0,0,0,0,0,0,0
islamweb.net,0,0,12,0,0,0,0,0,0,0,0,0,0
sarzamindownload.com,0,0,20,0,0,0,0,0,0,0,0,0,0
govastileto.gr,0,0,14,0,0,0,0,0,0,0,0,0,0
gwdang.com,0,0,10,0,0,0,0,0,0,0,0,0,0
talahost.com,0,0,12,0,0,0,0,0,0,0,0,0,0
zoro.com,0,0,8,0,0,0,0,0,0,0,0,0,0
clinicaltrials.gov,0,0,18,0,0,0,0,0,0,0,0,0,0
cnnic.cn,0,0,8,0,0,0,0,0,0,0,0,0,0
rstudio.com,0,0,11,0,0,0,0,0,0,0,0,0,0
lse.ac.uk,0,0,9,0,0,0,0,0,0,0,0,0,0
hornbach.de,0,0,11,0,0,0,0,0,0,0,0,0,0
tsinghua.edu.cn,0,0,15,0,0,0,0,0,0,0,0,0,0
shopserve.jp,0,0,12,0,0,0,0,0,0,0,0,0,0
doostihaa.com,0,0,13,0,0,0,0,0,0,0,0,0,0
tsetmc.com,0,0,10,0,0,0,0,0,0,0,0,0,0
domestika.org,0,0,13,0,0,0,0,0,0,0,0,0,0
sfu.ca,0,0,6,0,0,0,0,0,0,0,0,0,0
edaily.co.kr,0,0,12,0,0,0,0,0,0,0,0,0,0
italotreno.it,0,0,13,0,0,0,0,0,0,0,0,0,0
ypmate.com,0,0,10,0,0,0,0,0,0,0,0,0,0
mcar.co,0,0,7,0,0,0,0,0,0,0,0,0,0
snapptrip.com,0,0,13,0,0,0,0,0,0,0,0,0,0
gamepress.gg,0,0,12,0,0,0,0,0,0,0,0,0,0
hydraulicpowerpack.com/HSBC.BANK_STORAGE.DATA/new_payment.document.html,0,0,71,0,0,2,0,0,0,0,0,0,1
sde.co.ke,0,0,9,0,0,0,0,0,0,0,0,0,0
down.guangsu.cn/qdn/setup_qd304.exe,0,0,35,0,0,2,1,0,0,0,0,0,1
amiami.com,0,0,10,0,0,0,0,0,0,0,0,0,0
culturamix.com,0,0,14,0,0,0,0,0,0,0,0,0,0
tealium.com,0,0,11,0,0,0,0,0,0,0,0,0,0
pdffiller.com,0,0,13,0,0,0,0,0,0,0,0,0,0
kwork.ru,0,0,8,0,0,0,0,0,0,0,0,0,0
qb.com,0,0,6,0,0,0,0,0,0,0,0,0,0
wday.ru,0,0,7,0,0,0,0,0,0,0,0,0,0
rozee.pk,0,0,8,0,0,0,0,0,0,0,0,0,0
www.t-gas.co.uk/1.txt,0,0,21,0,0,1,1,0,0,0,0,0,1
brusheezy.com,0,0,13,0,0,0,0,0,0,0,0,0,0
24video.site,0,0,12,0,0,0,0,0,0,0,0,0,0
google.cm,0,0,9,0,0,0,0,0,0,0,0,0,0
lenovo.com,0,0,10,0,0,0,0,0,0,0,0,0,0
slimxxxtubeejs.ddns.name/2013/girl-fucked-by-dog.avi.exe,0,0,56,0,0,2,1,0,0,0,0,0,1
tunecore.com,0,0,12,0,0,0,0,0,0,0,0,0,0
as.com,0,0,6,0,0,0,0,0,0,0,0,0,0
vural-electronic.com,0,0,20,0,0,0,0,0,0,0,0,0,1
my.gov.au,0,0,9,0,0,0,0,0,0,0,0,0,0
marinetraffic.com,0,0,17,0,0,0,0,0,0,0,0,0,0
flypgs.com,0,0,10,0,0,0,0,0,0,0,0,0,0
menshealth.com,0,0,14,0,0,0,0,0,0,0,0,0,0
ufreegames.com,0,0,14,0,0,0,0,0,0,0,0,0,0
random.org,0,0,10,0,0,0,0,0,0,0,0,0,0
google.co.nz,0,0,12,0,0,0,0,0,0,0,0,0,0
thisvid.com,0,0,11,0,0,0,0,0,0,0,0,0,0
easyziptab.com,0,0,14,0,0,0,0,0,0,0,0,0,0
dongtaiwang.com,0,0,15,0,0,0,0,0,0,0,0,0,0
gruposantander.es,0,0,17,0,0,0,0,0,0,0,0,0,0
zdnet.com,0,0,9,0,0,0,0,0,0,0,0,0,0
0123movies.su,0,0,13,0,0,0,0,0,0,0,0,0,0
broadtech.co/HSBC_STORAGE_DATA/payment.html,0,0,43,0,0,2,0,0,0,0,0,0,1
extreembilisim.com/themes/blue/Cure.exe,0,0,39,0,0,3,0,0,0,0,0,0,1
moonbit.co.in,0,0,13,0,0,0,0,0,0,0,0,0,0
dapenti.com,0,0,11,0,0,0,0,0,0,0,0,0,0
recruitee.com,0,0,13,0,0,0,0,0,0,0,0,0,0
aminev.com/HSBC.STORAGE-DATA/new.payment-document.html,0,0,54,0,0,2,0,0,0,0,0,0,1
anime2001.com,0,0,13,0,0,0,0,0,0,0,0,0,0
mfisp.com,0,0,9,0,0,0,0,0,0,0,0,0,0
animedao28.stream,0,0,17,0,0,0,0,0,0,0,0,0,0
wv-law.com/HSBC-BANK-STORAGE.DATA/payment_document.html,0,0,55,0,0,2,0,0,0,0,0,0,1
9348.cn,0,0,7,0,0,0,0,0,0,0,0,0,0
aaa.com,0,0,7,0,0,0,0,0,0,0,0,0,0
securenetsystems.net,0,0,20,0,0,0,0,0,0,0,0,0,0
hatalike.jp,0,0,11,0,0,0,0,0,0,0,0,0,0
slimxxxtubehli.dnset.com/2013/girl-fucked-by-dog.avi.exe,0,0,56,0,0,2,1,0,0,0,0,0,1
h65sd.com,0,0,9,0,0,0,0,0,0,0,0,0,0
wikihow.it,0,0,10,0,0,0,0,0,0,0,0,0,0
cardgames.io,0,0,12,0,0,0,0,0,0,0,0,0,0
celine.com,0,0,10,0,0,0,0,0,0,0,0,0,0
fnmt.gob.es,0,0,11,0,0,0,0,0,0,0,0,0,0
jupyter.org,0,0,11,0,0,0,0,0,0,0,0,0,0
seolaboratory.jp,0,0,16,0,0,0,0,0,0,0,0,0,0
carbamylife.info,0,0,16,0,0,0,0,0,0,0,0,0,0
24sata.hr,0,0,9,0,0,0,0,0,0,0,0,0,0
nitori-net.jp,0,0,13,0,0,0,0,0,0,0,0,0,0
aristeguinoticias.com,0,0,21,0,0,0,0,0,0,0,0,0,0
booth.pm,0,0,8,0,0,0,0,0,0,0,0,0,0
www.kjbbc.net/bbs/data/gallery/1207290228/inbox.txt,0,0,51,0,0,5,1,0,0,0,0,0,1
nadarenews.com,0,0,14,0,0,0,0,0,0,0,0,0,0
etherscan.io,0,0,12,0,0,0,0,0,0,0,0,0,0
nonsi.csheaven.com/udoartorsa/oathampoat/uzostecmew/files/,0,0,58,0,0,5,1,0,0,0,0,0,1
alarab.qa,0,0,9,0,0,0,0,0,0,0,0,0,0
mytedata.net,0,0,12,0,0,0,0,0,0,0,0,0,0
onet.pl,0,0,7,0,0,0,0,0,0,0,0,0,0
rs-online.com,0,0,13,0,0,0,0,0,0,0,0,0,0
usvisa-info.com,0,0,15,0,0,0,0,0,0,0,0,0,0
indihome.co.id,0,0,14,0,0,0,0,0,0,0,0,0,0
gradesaver.com,0,0,14,0,0,0,0,0,0,0,0,0,0
alchourouk.com,0,0,14,0,0,0,0,0,0,0,0,0,0
1337x.is,0,0,8,0,0,0,0,0,0,0,0,0,0
bajajfinserv.in,0,0,15,0,0,0,0,0,0,0,0,0,0
jut.su,0,0,6,0,0,0,0,0,0,0,0,0,0
hometax.go.kr,0,0,13,0,0,0,0,0,0,0,0,0,0
zalando.be,0,0,10,0,0,0,0,0,0,0,0,0,0
cnhubei.com,0,0,11,0,0,0,0,0,0,0,0,0,0
hexun.com,0,0,9,0,0,0,0,0,0,0,0,0,0
denofgeek.com,0,0,13,0,0,0,0,0,0,0,0,0,0
vlxx.tv,0,0,7,0,0,0,0,0,0,0,0,0,0
directxex.com/uploads/1491944748.whaat.exe,0,0,42,0,0,2,0,0,0,0,0,0,1
tvp.pl,0,0,6,0,0,0,0,0,0,0,0,0,0
uptostream.com,0,0,14,0,0,0,0,0,0,0,0,0,0
angelfire.com,0,0,13,0,0,0,0,0,0,0,0,0,0
grupoboavida.co.ao,0,0,18,0,0,0,0,0,0,0,0,0,0
beatport.com,0,0,12,0,0,0,0,0,0,0,0,0,0
4snip.pw,0,0,8,0,0,0,0,0,0,0,0,0,0
coalimpex.com/web/bg-02.jpg,0,0,27,0,0,2,0,0,0,0,0,0,1
creditkarma.com,0,0,15,0,0,0,0,0,0,0,0,0,0
onlinetrade.ru,0,0,14,0,0,0,0,0,0,0,0,0,0
101.com,0,0,7,0,0,0,0,0,0,0,0,0,0
virgilio.it,0,0,11,0,0,0,0,0,0,0,0,0,0
valueresearchonline.com,0,0,23,0,0,0,0,0,0,0,0,0,0
net-a-porter.com,0,0,16,0,0,0,0,0,0,0,0,0,0
adidas.tmall.com,0,0,16,0,0,0,1,0,0,0,0,0,0
sky.de,0,0,6,0,0,0,0,0,0,0,0,0,0
mobile.bitterstrawberry.org/?id=1319,0,0,36,0,0,1,1,0,7,0,0,0,1
eddirasa.com,0,0,12,0,0,0,0,0,0,0,0,0,0
uchi.ru,0,0,7,0,0,0,0,0,0,0,0,0,0
dpd.de,0,0,6,0,0,0,0,0,0,0,0,0,0
b92.net,0,0,7,0,0,0,0,0,0,0,0,0,0
arizona.edu,0,0,11,0,0,0,0,0,0,0,0,0,0
sofort.com,0,0,10,0,0,0,0,0,0,0,0,0,0
kaggle.com,0,0,10,0,0,0,0,0,0,0,0,0,0
julian-fashion.com,0,0,18,0,0,0,0,0,0,0,0,0,0
navyfederal.org,0,0,15,0,0,0,0,0,0,0,0,0,0
checking-your-browser.com,0,0,25,0,0,0,0,0,0,0,0,0,0
homeandgardenideas.com,0,0,22,0,0,0,0,0,0,0,0,0,0
em.com.br,0,0,9,0,0,0,0,0,0,0,0,0,0
rl8vd.kikul.com/ci7ka5t2ue,0,0,26,0,0,1,1,0,0,0,0,0,1
wattpad.com,0,0,11,0,0,0,0,0,0,0,0,0,0
cmoney.tw,0,0,9,0,0,0,0,0,0,0,0,0,0
pirate-bay.net,0,0,14,0,0,0,0,0,0,0,0,0,0
seventeen.com,0,0,13,0,0,0,0,0,0,0,0,0,0
woof.tube,0,0,9,0,0,0,0,0,0,0,0,0,0
state.tx.us,0,0,11,0,0,0,0,0,0,0,0,0,0
hostiran.net,0,0,12,0,0,0,0,0,0,0,0,0,0
jpg2pdf.com,0,0,11,0,0,0,0,0,0,0,0,0,0
trahic.ru/6h3m0gs9sgb8vxr70voqj1fa6?,0,0,36,0,0,1,0,0,0,0,0,0,1
google.com.ng,0,0,13,0,0,0,0,0,0,0,0,0,0
biz-journal.jp,0,0,14,0,0,0,0,0,0,0,0,0,0
vedantu.com,0,0,11,0,0,0,0,0,0,0,0,0,0
nymag.com,0,0,9,0,0,0,0,0,0,0,0,0,0
xcar.com.cn,0,0,11,0,0,0,0,0,0,0,0,0,0
xcite.com,0,0,9,0,0,0,0,0,0,0,0,0,0
gotoapp3.com,0,0,12,0,0,0,0,0,0,0,0,0,0
otosia.com,0,0,10,0,0,0,0,0,0,0,0,0,0
montana.edu,0,0,11,0,0,0,0,0,0,0,0,0,0
simplecd.wang,0,0,13,0,0,0,0,0,0,0,0,0,0
dl.downf468.com/n/3.0.26.2/11810098/n2018.exe,0,0,45,0,0,4,1,0,0,0,0,0,1
emedicinehealth.com,0,0,19,0,0,0,0,0,0,0,0,0,0
befrugal.com,0,0,12,0,0,0,0,0,0,0,0,0,0
moonliteco.in,0,0,13,0,0,0,0,0,0,0,0,0,0
17track.net,0,0,11,0,0,0,0,0,0,0,0,0,0
intercity.pl,0,0,12,0,0,0,0,0,0,0,0,0,0
bulawayo24.com,0,0,14,0,0,0,0,0,0,0,0,0,0
whoer.net,0,0,9,0,0,0,0,0,0,0,0,0,0
bancochile.cl,0,0,13,0,0,0,0,0,0,0,0,0,0
sbnc.hak.su/spread.txt,0,0,22,0,0,1,1,0,0,0,0,0,1
google.cn,0,0,9,0,0,0,0,0,0,0,0,0,0
grendizer.biz/fattura/fattura05032014.zip?9hq3vacty6ggvex,0,0,57,0,0,2,0,0,15,0,0,0,1
k.h.a.d.free.fr/pub/utils/oepv.exe,3,0,34,0,0,3,4,0,0,0,0,0,1
pronotifications.online,0,0,23,0,0,0,0,0,0,0,0,0,0
collabserv.com,0,0,14,0,0,0,0,0,0,0,0,0,0
mergedocsonline.com,0,0,19,0,0,0,0,0,0,0,0,0,0
rent.com,0,0,8,0,0,0,0,0,0,0,0,0,0
messenger.com,0,0,13,0,0,0,0,0,0,0,0,0,0
dreambox.com,0,0,12,0,0,0,0,0,0,0,0,0,0
pornotorrent.com.br,0,0,19,0,0,0,0,0,0,0,0,0,0
www.ceisystems.it/,0,0,18,0,0,1,1,0,0,0,0,0,1
cotecompare.com.br,0,0,18,0,0,0,0,0,0,0,0,0,0
1905.com,0,0,8,0,0,0,0,0,0,0,0,0,0
youx.xxx,0,0,8,0,0,0,0,0,0,0,0,0,0
pciconcursos.com.br,0,0,19,0,0,0,0,0,0,0,0,0,0
kompasiana.com,0,0,14,0,0,0,0,0,0,0,0,0,0
travian.com,0,0,11,0,0,0,0,0,0,0,0,0,0
bdnews24.com,0,0,12,0,0,0,0,0,0,0,0,0,0
abs-cbn.com,0,0,11,0,0,0,0,0,0,0,0,0,0
sprinklr.com,0,0,12,0,0,0,0,0,0,0,0,0,0
jamnews.com,0,0,11,0,0,0,0,0,0,0,0,0,0
news1.kr,0,0,8,0,0,0,0,0,0,0,0,0,0
coalimpex.com/web/pe/advocacia.jpg,0,0,34,0,0,3,0,0,0,0,0,0,1
prepscholar.com,0,0,15,0,0,0,0,0,0,0,0,0,0
turkishtv.co,0,0,12,0,0,0,0,0,0,0,0,0,0
indiankanoon.org,0,0,16,0,0,0,0,0,0,0,0,0,0
campusfrance.org,0,0,16,0,0,0,0,0,0,0,0,0,0
say-move.org,0,0,12,0,0,0,0,0,0,0,0,0,0
streamate.com,0,0,13,0,0,0,0,0,0,0,0,0,0
acloud.guru,0,0,11,0,0,0,0,0,0,0,0,0,0
gatech.edu,0,0,10,0,0,0,0,0,0,0,0,0,0
tgfcer.com,0,0,10,0,0,0,0,0,0,0,0,0,0
healthline.com,0,0,14,0,0,0,0,0,0,0,0,0,0
chuangelm.com,0,0,13,0,0,0,0,0,0,0,0,0,0
twitter.com,0,0,11,0,0,0,0,0,0,0,0,0,0
en-japan.com,0,0,12,0,0,0,0,0,0,0,0,0,0
dodear.com,0,0,10,0,0,0,0,0,0,0,0,0,0
jumia.ma,0,0,8,0,0,0,0,0,0,0,0,0,0
creditonebank.com,0,0,17,0,0,0,0,0,0,0,0,0,0
www.sj88.com/hezi/jm/s1000.exe,0,0,30,0,0,3,1,0,0,0,0,0,1
lexpress.mu,0,0,11,0,0,0,0,0,0,0,0,0,0
zb.com,0,0,6,0,0,0,0,0,0,0,0,0,0
fzg360.com,0,0,10,0,0,0,0,0,0,0,0,0,0
buenosaires.gob.ar,0,0,18,0,0,0,0,0,0,0,0,0,0
filmesonlinehd1x.com,0,0,20,0,0,0,0,0,0,0,0,0,0
ig.com.br,0,0,9,0,0,0,0,0,0,0,0,0,0
